Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variations	Artists	Expansion Slot	Flavor Text	Image URL	Image Rotation Degrees	TCGPlayer ID	Image Hash Art	Image Hash Full																																				
N9TTL8cgN87NmG8Qdq6QK	9TtNBLtzhLBjgHtLcc999	Stonewall Confidence	1	1HP082	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP082.webp		271212	1480591850215165325	4485251808062719258																																				
dNNFMgnHCtBB8wCFM9Fdt	wdggBC9qf7LKDWHTg7qFB	Stonewall Confidence	2	1HP083	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP083.webp		271209	1480591850215165325	4485234215876674970																																				
FLRrPKBgtPnkHP77JRdG6	W7rtcPqhKrfQd6fFGbGFR	Stonewall Confidence	3	1HP084	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP084.webp		271205	1480591850215165325	4485251808062719258																																				
kdGrJqwCFjjMC799dbh6t	Rf8CHpzmhJNppCtDDKWDm	Seismic Surge		1HP085	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Anastasiya Grintsova			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP085.webp		270892	266654531095849242	1085281685721101336																																				
KnLwpchpCMnjJ67WFfPWM	nM8BHGHd9qLGTPgwtWzkJ	Katsu, the Wanderer		1HP086	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP086.webp		270898	3795246222698450482	4485239708717389109																																				
NCzRnTMmj79WpdCjbhpQD	QnGJNBGBFw98q9n9NCdRW	Katsu		1HP087	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP087.webp		270907	2747097531632408603	3908734771673024858																																				
mWFRtRK7PjhGLdCPWczRz	HT8r8mg8rHmbWJthCFHfH	Benji, the Piercing Wind		1HP088	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Sam Yang			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP088.webp		270912	2708998481919317554	3329455114822267493																																				
Dwkz8dPrnLtqzFdPNbhfT	GCRQMpBtqBHWrk68GqnGP	Ira, Crimson Haze		1HP089	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Le Vuong			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP089.webp		270916	4008294716464510010	4193627258354435383																																				
7jbbTbjkLRckWCfW7zBt9	FfRMHD8fbLP7FjLJdmbtM	Edge of Autumn		1HP090	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Fajareka Setiawan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP090.webp		270922	5120166342889162092	8011500013316572490																																				
kQMPQqdf6mJrbBctnFTHD	gTNzqJLcQhkLkhBwKrpBQ	Harmonized Kodachi		1HP091	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Leo Avero			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP091.webp		270929	5815905066561121689	5366800530649748510																																				
QGnTb6LBb8Q8b7WzmHQhG	gTNzqJLcQhkLkhBwKrpBQ	Harmonized Kodachi		1HP092	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Leo Avero			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP092.webp		270930	424301046569007308	1094060183536320843																																				
qfcFtbjMqtKTzdDk6zct6	DC8RfMDzMnthBkWJgmWpQ	Zephyr Needle		1HP093	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Cristián Huerta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP093.webp		270952	7958802589600607364	5107340489851777586																																				
HjFHQMn9NWHFMPjLDbNTm	DC8RfMDzMnthBkWJgmWpQ	Zephyr Needle		1HP094	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Cristián Huerta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP094.webp		270954	4262107965576657105	1420250477320266599																																				
JtQtmQ8PCMhJknqG6HpQq	GrB8WmQjkqnGJhDBwKQtn	Mask of Momentum		1HP095	rW8hnzQk9DFq89t6Gm9cH	1HP	N	L	S		Kate Fox			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP095.webp		270956	4503671644112075122	4485235317784481807																																				
jjMCNT8c9BDcgtTKBJTBg	6dMC789mNcrmnMPWGMdhb	Breaking Scales		1HP096	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Wirawan Pranoto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP096.webp		270958	4978821464326552293	7942821154803467599																																				
RtTLhcrJjTNnLDbRbGqcF	LQFQqtHDnRNhPQ6GP8z9j	Breeze Rider Boots		1HP097	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP097.webp		270962	2712456968323188824	4485234211802431823																																				
6mn7Hwq8TRcHnq7pNTmQM	PHz8kWCt6rw6Q6jMgbdQC	Find Center	3	1HP098	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Daria Khlebnikova		From your home, draw strength. From your family, take heart. From the mists, find peace.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP098.webp		270965	5402651475543668493	5425589271063226427																																				
rkJfNF86LqnkNGHtKNhPq	9QkzLM66JjHbrMD9M6KDf	Flood of Force	2	1HP099	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Silvia Meiliani		Every thunderstorm begins with a single drop of rain.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP099.webp		270968	472090244675106919	4485238614174844012																																				
LqGhWLbpqPrPTBDbr7bdK	j8jNwqCDtMqHPbCrnLcbf	Heron's Flight	1	1HP100	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		bimawithpencil			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP100.webp		270972	113624250141038189	2242674573342468216																																				
FGbg7tRMjhHdPNjFTTwjw	hTMnFLppC7Pjdk6hq8nWb	Lord of Wind	3	1HP101	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Andrey Savchuk			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP101.webp		270974	2703459941467856738	4485181508040099172																																				
g8P8hDTqwK69LJDg9WWGR	zjzpNfJzKkkQPptTjCthC	Mugenshi: RELEASE	2	1HP102	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP102.webp		270978	4694729214013945959	8029518556955710494																																				
pRGPf7Lhm68qCBHwJzHFF	qCDqQNmzPzM8DfbRPBqWj	Ancestral Empowerment	1	1HP103	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Alexander Mokhov		"They called to him from beyond the Mists. ""It's time to come home."""	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP103.webp		270981	1774215926830493892	1880961923842880815																																				
kddLrrWgqhCHfkjGggNnD	BdktjfJkbNJzMfKQ6Mtrd	Blackout Kick	1	1HP104	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Carlos Jose Camus		"""Just a little off the top."""	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP104.webp		270984	1552703495332913998	2170344459352515620																																				
PhLRcRfm6PRRFNL6rbk7f	BKjJWmhTkQrpQLCcgr8Jb	Blackout Kick	2	1HP105	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Carlos Jose Camus		"""Just a little off the top."""	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP105.webp		270987	1552703495332913998	1593883707049092196																																				
MCCdgTbWRC7Fg8FtMtrQC	gp98bCGp7DPjk8KTpHqJr	Blackout Kick	3	1HP106	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Carlos Jose Camus		"""Just a little off the top."""	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP106.webp		270988	1552703495332913998	2170344459352515620																																				
hTBznNfmwQdDcGMJCJdjd	b9Hw6NhDgfdQWLDQffTPC	Crane Dance	1	1HP107	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Asep Ariyanto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP107.webp		270991	2501496002615907386	4555268742342427235																																				
PfnC7ztmWP6G8JwncjpTp	hdwcfGdrfcJ9bK78tPgRW	Crane Dance	2	1HP108	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Asep Ariyanto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP108.webp		270999	2501495985436040250	4555268742342427235																																				
C9RrRDLkCgj9PtdDnPBLJ	KWNMNMjTzTQMRK7FF9J6T	Crane Dance	3	1HP109	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Asep Ariyanto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP109.webp		271002	2501495985436040250	4555268742342427235																																				
gWRBwpwdbjdBrPhN8mCMc	wmN6kmKhktkmfhWtqLmHm	Rushing River	1	1HP110	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Arif Wijaya			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP110.webp		271005	1426352914820304524	2255121044024316376																																				
mm79pL7rBnb6FDJHNmjfT	cdcnJRkcCzJkDmb7NwnPQ	Rushing River	2	1HP111	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Arif Wijaya			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP111.webp		271008	1426352914820304524	2255121044091425176																																				
9bK9tPmzmdtj9rjfgmmzr	tMDDnhBrcpCL8c9MW7BgC	Rushing River	3	1HP112	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Arif Wijaya			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP112.webp		271011	1426352914820304524	2255121044091425176																																				
MPJ7M9KFTmpTGpbhrLCnQ	WtGtPtHBQMNnjzBdcdLNd	Flic Flak	1	1HP113	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daniel Jiménez		Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP113.webp		271012	240447586368582285	4553087342981791801																																				
MRqHkdR6zTt6PhMFzNh9L	NWTPMPpLT7TL7qzkBLTHF	Flic Flak	2	1HP114	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daniel Jiménez		Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP114.webp		271015	240447586635969165	4553087342981791801																																				
RFzkHDNhLpcbR8JLhzp9f	tNwNjDkrznjwrPP6bHBtD	Flic Flak	3	1HP115	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daniel Jiménez		Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP115.webp		271018	240447586635969165	4553087342981791801																																				
pLzwcbqNcbDMrNTpMCmbQ	Thbcg9RW9t8WNfMCpgNmk	Leg Tap	1	1HP116	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Le Vuong			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP116.webp		271021	6985284333663775454	7668170654986649660																																				
z8kQ6dChpt7K9qrFKdNHW	9K6tW9Kcqfc67PtcgmNTP	Leg Tap	2	1HP117	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Le Vuong			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP117.webp		271024	6985284333663775454	5362327645772955964																																				
j8jfnn8rKdMrbNcphzQbH	dcWdcd8Q6tnPKDT6nKkjH	Leg Tap	3	1HP118	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Le Vuong			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP118.webp		271027	6985284333663775454	5362327645772955964																																				
Ff8PwnfgmtmjCQ8drGhhM	C7zhnMLhctLTpqN7CnrjT	Rising Knee Thrust	1	1HP119	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Pachin		To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP119.webp		271029	5115746655529930033	5362258410632287502																																				
fDWNjBBFjDJj7W6qQPWGL	q7ctPDWzHDk667rcJW9TL	Rising Knee Thrust	2	1HP120	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Pachin		To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP120.webp		271032	5115746655525735793	5362258375735743822																																				
6Dq9GFFjWWFC98WnCcGBB	jdLb9qCbwmwjj9N6rNrnn	Rising Knee Thrust	3	1HP121	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Pachin		To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP121.webp		271034	5115746655525735793	5362258376272614670																																				
BDzHMPTWw6rCMQRPmJdRJ	DH8zBCdjRpQmLKgbnRF8q	Soulbead Strike	1	1HP122	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Cristián Huerta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP122.webp		271036	8346217884403108004	6015573818785975343																																				
qPKRk9pmJpkzwbtNTChrD	gz8JNPJGQNgq66jKkBzbD	Soulbead Strike	2	1HP123	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Cristián Huerta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP123.webp		271038	8346217884403108004	6015573887369399343																																				
Nnk9wPThkqzQJ69WzB8Bj	DFrMBQFPRf7hTrcCwrRKd	Soulbead Strike	3	1HP124	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Cristián Huerta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP124.webp		271039	8346217884403108004	6015573818785975343																																				
QTjqzwBKmcjkwndLT7Jz8	GqNTpPW79fHNzj7kB8Kkb	Surging Strike	1	1HP125	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Vadim Kalabukh			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP125.webp		271041	1934794345546817248	6574064427953337419																																				
BqdzdfdBRJW7njGm6HnH9	Hpq8jQm9H97HbfhBKgctd	Surging Strike	2	1HP126	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Vadim Kalabukh			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP126.webp		271043	1934794345546817248	6574064427953337419																																				
Q6bWhfrRPg7JbBdpTMmBQ	KtHkGCQfc6Td7Dg8htCcJ	Surging Strike	3	1HP127	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Vadim Kalabukh			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP127.webp		271048	1934794345546817248	6574064427953337419																																				
MtjGgQprqrPbBr66WrPJJ	9F67fMDKzMkLMJFr7GN67	Torrent of Tempo	1	1HP128	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Asep Ariyanto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP128.webp		271061	1917013579942122279	1962322112169698414																																				
8NPQzHwqCwLWqmhpHjwTg	TR8gpGqrWD7JrKtjMqKbJ	Torrent of Tempo	2	1HP129	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Asep Ariyanto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP129.webp		271065	1917013579942122279	6574008130597078126																																				
cRhcjn9q9QwPpHwhhRmLM	hRbLKmtGT7DJQqr9Q7MNN	Torrent of Tempo	3	1HP130	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Asep Ariyanto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP130.webp		271067	1917013579942122279	6574008130597078126																																				
kdcGJC8Mh9gFJdkp9DPNh	zgP9HWNCqbrQPLMNP8Bwf	Whelming Gustwave	1	1HP131	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP131.webp		271070	4019293645773262026	4213896748501406009																																				
qNrtfJpFRbqNMHGcTPBwn	jCrd8h9kPW8rJ9KwgRr8L	Whelming Gustwave	2	1HP132	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP132.webp		271073	4019293645773262026	4213896748501406009																																				
BzMLGBBpjBFNH6Czdq66H	M7gFnB7zpwHWCbzWCWKpd	Whelming Gustwave	3	1HP133	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP133.webp		271075	4019293645773262026	4213896748501406009																																				
6CdPPmPbPGGqWDgWwcJkB	HQPwgkmgJzK6ncfgQ7QBC	Bittering Thorns	2	1HP134	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Maerel Hibadita			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP134.webp		271078	123064773733885342	1094322561749992508																																				
CqFwccTgQpwjtPKkGpQpF	zKtm8BQzLMCwJRgqcGLNm	Salt the Wound	2	1HP135	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Yulia Litvinova			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP135.webp		271081	382659533215126217	4481013261718095208																																				
h7hnMb7GjpDRqQJMCKfHL	w98kfFNz9prGgmD88ptJR	Whirling Mist Blossom	2	1HP136	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Agri Karuniawan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP136.webp		271085	5087602048101084210	7956336091820504167																																				
HKHWJtgpbKfQRcfkHJzHN	HhTPF8HGRqhFbTT8HnBBh	Zen State		1HP137	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Jessada Sutthi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP137.webp		271091	1345052860621396759	4550751979430790556																																				
WjkDRRQG96MC998zDWJRq	Djhg6DMpCpFHD9rcPNFrN	Dorinthea Ironsong		1HP138	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Lius Lasahido			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP138.webp		271096	8994896992373738932	8850284708407580234																																				
8qHFw9kJhmf6nFbdBtrWq	KGqRPDfRrnPqdj7Cm76fr	Dorinthea		1HP139	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Lius Lasahido			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP139.webp		271100	5160028774170470582	7939723623791912207																																				
9nPgTQb6KjnqftfqGqJkW	wWmP8RJRq7MWk7kBh9q7w	Kassai, Cintari Sellsword		1HP140	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP140.webp		271104	7015854812190875173	7722785623538765939																																				
rnJJR7BW8CJ9nbn7FTGK8	PpwQBBjqmBbgBrKMPbbBr	Cintari Saber		1HP141	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Reza Afshar			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP141.webp		271107	4629487937347891814	7740162276250194235																																				
6fJDwRt8mLfBRC6jNbKBh	PpwQBBjqmBbgBrKMPbbBr	Cintari Saber		1HP142	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Reza Afshar			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP142.webp		271109	1543162995088992051	4502123814642304366																																				
HP7W8GM6DQzBbRTNLFdRH	NDjHqNJrckK6pjK7LwfMW	Dawnblade		1HP143	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP143.webp		271114	401557831186994873	2242775986110259278																																				
KBNBJfwgzMDrn9fDJ6Hfk	GJBb8BW9zTQ8CkGbzFqmN	Braveforge Bracers		1HP144	rW8hnzQk9DFq89t6Gm9cH	1HP	N	L	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP144.webp		271119	7920524495918894504	7953517037827302508																																				
BTM87jKJjgMw8rQkqntfP	dtg9jMjQFFbmncCBNHjW9	Refraction Bolters		1HP145	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Anna Tanygina			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP145.webp		271122	1023674303151745913	2178881034875938054																																				
LCtmtHnhCPbQwGFKgtMrD	cH7LdkrKdFnjP7PLwFDhD	Courage of Bladehold		1HP146	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Bramasta Aji			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP146.webp		271131	5530324831334152668	7656002274622099656																																				
